pitch_type,player_name,batter,description,hit_speed,hit_angle
FF,Dillon Gee,489305,Ball,null,null
FC,Dillon Gee,489305,Called Strike,null,null
FT,Dillon Gee,489305,Ball,null,null
FT,Dillon Gee,489305,Called Strike,null,null
FT,Dillon Gee,543829,Ball,null,null
FT,Dillon Gee,543829,Foul,null,null
FT,Dillon Gee,543829,Foul Bunt,null,null
FT,Dillon Gee,543829,Ball,null,null
FT,Dillon Gee,543829,Ball,null,null
CH,Dillon Gee,543829,"In play, no out",90.8,10.05
FT,Dillon Gee,445988,Called Strike,null,null
CH,Dillon Gee,445988,"In play, no out",83,13.8
FT,Dillon Gee,445988,Foul Tip,null,null
CH,Dillon Gee,445988,Ball In Dirt,null,null
KC,Dillon Gee,592885,"In play, run(s)",86.1,23.46
KC,Dillon Gee,400085,"In play, out(s)",77.7,-29.4
CH,Dillon Gee,400085,Ball,null,null
FT,Dillon Gee,543829,Foul,null,null
FF,Dillon Gee,543829,Ball,null,null
KC,Dillon Gee,543829,Foul,null,null
CH,Dillon Gee,543829,Ball In Dirt,null,null
FT,Dillon Gee,543829,Foul,null,null
FT,Dillon Gee,543829,Foul,null,null
KC,Dillon Gee,543829,"In play, out(s)",76.5,-15.14
FC,Dillon Gee,500743,Called Strike,null,null
FC,Dillon Gee,500743,Ball,null,null
CH,Dillon Gee,500743,"In play, out(s)",103.3,0.6
FT,Dillon Gee,605228,Called Strike,null,null
FT,Dillon Gee,605228,"In play, no out",95.2,13
KC,Dillon Gee,445988,Foul,null,null
CH,Dillon Gee,445988,Ball,null,null
CH,Dillon Gee,445988,Called Strike,null,null
FT,Dillon Gee,445988,Ball,null,null
FC,Dillon Gee,445988,"In play, out(s)",null,null
FC,Dillon Gee,572821,Ball,null,null
FT,Dillon Gee,572821,Ball,null,null
FT,Dillon Gee,572821,Called Strike,null,null
FT,Dillon Gee,572821,"In play, run(s)",102.1,30.9
FT,Dillon Gee,593871,Foul,null,null
KC,Dillon Gee,593871,"In play, out(s)",null,null
FT,Dillon Gee,408045,Ball,null,null
CH,Dillon Gee,408045,Called Strike,null,null
KC,Dillon Gee,408045,Called Strike,null,null
FC,Dillon Gee,408045,Swinging Strike,null,null
FT,Dillon Gee,408045,Ball,null,null
KC,Dillon Gee,596146,Foul,null,null
KC,Dillon Gee,596146,Ball,null,null
FT,Dillon Gee,596146,"In play, no out",82.6,9.1
FT,Dillon Gee,596146,Called Strike,null,null
KC,Dillon Gee,596146,Foul,null,null
CH,Dillon Gee,593934,Ball,null,null
FF,Dillon Gee,593934,Ball,null,null
